time,longitude,latitude,location_id,location_name,number_concentration_of_enterococcus_in_sea_water,number_concentration_of_clostridium_perfringens_in_sea_water,sea_water_quality_alert,sea_water_temperature,sea_water_salinity,sea_water_turbidity,sea_water_ph_reported_on_total_scale,mass_concentration_of_oxygen_in_sea_water,fractional_saturation_of_oxygen_in_sea_water
2015-10-12T18:29:00Z,-156.68648,20.955278,725,Honokowai,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-12T18:40:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-12T18:44:00Z,-156.69244,20.941269,733,Kahekili/Airport 2,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-12T19:05:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-12T19:18:00Z,-156.69395,20.929588,734,Black Rock,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-12T19:38:00Z,-156.69502,20.924744,666,Sheraton Kaanapali Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-12T19:51:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-12T19:54:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-12T20:41:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-13T20:30:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-13T21:00:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-13T21:10:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-13T21:50:00Z,-156.0525,19.719212,1237,OTEC,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-13T22:50:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-13T23:20:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T15:44:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T16:18:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T16:46:00Z,-156.50307,20.7964,687,Maalaea Condos,10,9,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T17:22:00Z,-156.68916,20.910017,693,Hanakaoo,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T17:39:00Z,-156.65279,20.842241,694,Launiupoko,10,11,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T17:47:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T18:20:00Z,-158.22247,21.478336,185,Makaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T18:34:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,20,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T18:36:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T18:40:00Z,-158.18945,21.442669,224,Pokai Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T18:45:00Z,-159.45105,21.873,802,Brennecke Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T18:49:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T19:00:00Z,-158.17865,21.420614,186,Maili Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T19:08:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T19:15:00Z,-157.83614,21.514212,208,Kualoa Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T19:25:00Z,-158.14297,21.37755,187,Nanakuli Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T19:31:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T19:38:00Z,-158.12457,21.337967,252,Ihilani-Kohola Lagoon,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T20:09:00Z,-159.77742,22.008194,842,Pacific Missile Range Facility,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T20:14:00Z,-158.04543,21.303417,236,White Plains Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T20:15:00Z,-158.0412,21.673565,225,Sunset Beach,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T20:35:00Z,-158.06366,21.639736,172,Waimea Bay Shoreline,75,5,1,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T20:35:00Z,-155.96158,19.5619,1213,Keauhou Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T20:37:00Z,-159.67061,21.953472,840,Waimea Bay Landing,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T20:55:00Z,-158.08203,21.62155,218,Chun's Reef,10,8,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T21:15:00Z,-158.10799,21.594357,247,Haleiwa Ali'I Beach Park,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T21:20:00Z,-155.99481,19.639668,1204,Kailua Pier Sta. A,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T22:10:00Z,-156.04486,19.695583,1253,Pine Trees,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T22:50:00Z,-156.04434,19.784544,1241,Kona Coast Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-14T23:30:00Z,-156.00667,19.810223,1252,Kua Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T15:50:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T16:07:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,87,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T16:25:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T16:55:00Z,-156.50307,20.7964,687,Maalaea Condos,10,6,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T17:29:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T17:48:00Z,-156.65279,20.842241,694,Launiupoko,10,6,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T18:35:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T18:36:00Z,-159.58345,22.220638,835,Kee Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T18:48:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T18:54:00Z,-159.56683,22.220583,803,Haena Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T19:04:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T19:23:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,42,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T20:04:00Z,-159.42792,22.216417,811,Kalihiwai Bay Beach Park,42,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T20:38:00Z,-159.30475,22.098557,813,Kealia Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-15T21:02:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T15:48:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T16:23:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T16:52:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T17:27:00Z,-156.68916,20.910017,693,Hanakaoo,384,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T17:46:00Z,-156.65279,20.842241,694,Launiupoko,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T18:35:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T18:42:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T18:53:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T19:10:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T19:33:00Z,-159.33472,22.04139,825,Lydgate Park,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T19:59:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,7,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T20:43:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-19T21:18:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T10:00:00Z,-156.49252,20.921114,667,Waiehu Stream Mouth,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T15:50:00Z,-156.33917,20.936394,709,Maliko Bay,831,23,1,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T16:03:00Z,-156.35695,20.93335,688,Hookipa Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T16:23:00Z,-156.38448,20.915297,664,"Paia Outfall, Shoreline",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T16:31:00Z,-156.39252,20.914724,689,Baldwin Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T16:42:00Z,-156.42336,20.909468,708,Stables,10,50,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T17:01:00Z,-156.4714,20.891136,655,"Kaa Shoreline, Paia",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T17:14:00Z,-156.4603,20.896963,710,Hale Nanea,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T17:25:00Z,-156.47974,20.898062,669,Wailuku Breakwater,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T17:30:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T17:37:00Z,-156.48502,20.910294,690,Nehe Point,254,8,1,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T17:55:00Z,-156.50111,20.933079,668,Waihee Farm Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T18:13:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T18:22:00Z,-159.45105,21.873,802,Brennecke Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T18:57:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T19:36:00Z,-159.77742,22.008194,842,Pacific Missile Range Facility,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T19:45:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T20:11:00Z,-159.67061,21.953472,840,Waimea Bay Landing,20,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T20:30:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T20:45:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T21:50:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T22:25:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-21T22:50:00Z,-155.82623,19.991207,1200,Hapuna Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T15:35:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T16:12:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T16:39:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T17:13:00Z,-156.68916,20.910017,693,Hanakaoo,164,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T17:30:00Z,-156.65279,20.842241,694,Launiupoko,53,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T18:23:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T18:31:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T18:48:00Z,-159.58345,22.220638,835,Kee Beach,31,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T18:53:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T19:02:00Z,-159.56683,22.220583,803,Haena Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T19:31:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T20:08:00Z,-159.42792,22.216417,811,Kalihiwai Bay Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T20:39:00Z,-159.30475,22.098557,813,Kealia Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-22T21:02:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T16:35:00Z,-156.63834,21.013058,707,Honolua Bay,192,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T16:51:00Z,-156.64256,21.01111,721,Mokuleia,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T17:19:00Z,-156.65895,21.004057,722,Oneloa,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T17:48:00Z,-156.66742,20.994223,723,Napili,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T18:01:00Z,-156.67308,20.981968,692,Kaopala Bay,20,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T18:11:00Z,-156.6814,20.967083,724,Pohaku,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T18:21:00Z,-156.68648,20.955278,725,Honokowai,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T18:37:00Z,-156.69244,20.941269,733,Kahekili/Airport 2,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T19:08:00Z,-156.69395,20.929588,734,Black Rock,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T19:25:00Z,-156.69502,20.924744,666,Sheraton Kaanapali Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T19:41:00Z,-156.68916,20.910017,693,Hanakaoo,53,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T21:15:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,20,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T21:40:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T21:55:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,10,6,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-26T22:15:00Z,-155.0464,19.731407,1129,Puhi Bay #2,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T17:50:00Z,-157.69655,21.271523,201,Hanauma Beach Park,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T18:05:00Z,-157.67279,21.285646,200,Sandy Beach Pt. No. 1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T18:25:00Z,-157.66052,21.312021,216,Makapuu,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T18:40:00Z,-157.69342,21.33246,197,Waimanalo Beach,20,5,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T19:10:00Z,-157.71492,21.39196,194,Lanikai Beach Shoreline,10,13,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T19:30:00Z,-157.72786,21.398495,193,Kailua Beach Park,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T20:05:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,20,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T20:45:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T20:55:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,31,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T21:25:00Z,-156.0525,19.719212,1237,OTEC,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T22:10:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-27T22:45:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T15:47:00Z,-156.43584,20.903078,677,Kanaha Beach,624,50,1,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,364,19,1,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T16:23:00Z,-156.40334,20.91308,700,Spreckelsville Beach,42,13,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T16:36:00Z,-156.42336,20.909468,708,Stables,10,9,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T17:03:00Z,-156.50307,20.7964,687,Maalaea Condos,10,11,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T17:25:00Z,-157.8395,21.281519,155,"Kahanamoku Beach, Waikiki",42,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T17:26:00Z,-157.83614,21.514212,208,Kualoa Beach,53,9,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T17:39:00Z,-156.68916,20.910017,693,Hanakaoo,31,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T17:40:00Z,-157.8279,21.276657,238,"Moana Beach, Waikiki",20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T17:55:00Z,-157.82303,21.271482,161,"Kuhio Beach, Waikiki",10,6,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T17:59:00Z,-156.65279,20.842241,694,Launiupoko,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T18:05:00Z,-157.82204,21.263554,228,Sans Souci,10,5,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T18:29:00Z,-158.0412,21.673565,225,Sunset Beach,10,11,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T18:53:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T18:55:00Z,-158.06366,21.639736,172,Waimea Bay Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T18:55:00Z,-158.22247,21.478336,185,Makaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T19:00:00Z,-157.84622,21.283056,222,Ala Moana Lagoon,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T19:02:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T19:15:00Z,-157.84616,21.287458,154,"Ala Moana Park, D.H.",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T19:17:00Z,-158.18945,21.442669,224,Pokai Bay,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T19:19:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T19:25:00Z,-157.84982,21.289448,153,"Ala Moana Park, Center",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T19:30:00Z,-158.17865,21.420614,186,Maili Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T19:35:00Z,-158.08203,21.62155,218,Chun's Reef,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T19:48:00Z,-158.14297,21.37755,187,Nanakuli Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T20:05:00Z,-158.12457,21.337967,252,Ihilani-Kohola Lagoon,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T20:14:00Z,-158.10799,21.594357,247,Haleiwa Ali'I Beach Park,10,5,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T20:30:00Z,-158.04543,21.303417,236,White Plains Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T20:50:00Z,-155.86047,19.955917,1249,Holoholokai Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T21:25:00Z,-155.86111,19.952723,1250,Pauoa Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T22:30:00Z,-155.8251,20.00361,1243,Mauna Kea Beach South End,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T23:40:00Z,-155.8228,20.024029,1225,Spencer Beach Park,64,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-28T23:55:00Z,-155.82979,20.031464,1238,Kawaihae LST Landing,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T18:28:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T19:22:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T19:45:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T19:51:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,20,5,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T20:20:00Z,-155.97212,19.594566,1215,Magic Sands,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T20:28:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T20:45:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T21:00:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T21:04:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T21:50:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-10-29T22:35:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T15:51:00Z,-156.43584,20.903078,677,Kanaha Beach,10,5,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T16:09:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T16:29:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T17:00:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T17:35:00Z,-156.68916,20.910017,693,Hanakaoo,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T17:55:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T18:34:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T18:45:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T18:57:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T19:15:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T19:24:00Z,-159.33472,22.04139,825,Lydgate Park,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T19:51:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T20:25:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T20:59:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T21:00:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2015-11-02T21:25:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
