year,rgn_id,island,mus,family,species,licenses,catch,stock_key
2016,4,Kauai County,PMUS,Bramidae,Monchong,7,"1,898",Monchong_PMUS
2013,1,Hawaii,PMUS,Carcharhinidae,Oceanic whitetip,6,80,Oceanic whitetip_PMUS
2014,1,Hawaii,PMUS,Carcharhinidae,Oceanic whitetip,3,0,Oceanic whitetip_PMUS
2015,1,Hawaii,PMUS,Carcharhinidae,Oceanic whitetip,6,0,Oceanic whitetip_PMUS
2012,1,Hawaii,PMUS,Scombridae,Ono,569,"262,911",Ono_PMUS
2012,2,Maui County,PMUS,Scombridae,Ono,185,"51,366",Ono_PMUS
2012,2,Penguin Bank,PMUS,Scombridae,Ono,77,"8,894",Ono_PMUS
2012,3,Oahu,PMUS,Scombridae,Ono,344,"40,215",Ono_PMUS
2012,4,Kauai County,PMUS,Scombridae,Ono,167,"72,748",Ono_PMUS
2013,1,Hawaii,PMUS,Scombridae,Ono,573,"260,548",Ono_PMUS
2013,2,Maui County,PMUS,Scombridae,Ono,173,"43,145",Ono_PMUS
2013,2,Penguin Bank,PMUS,Scombridae,Ono,73,"8,677",Ono_PMUS
2013,3,Oahu,PMUS,Scombridae,Ono,313,"35,448",Ono_PMUS
2013,4,Kauai County,PMUS,Scombridae,Ono,163,"65,391",Ono_PMUS
2014,1,Hawaii,PMUS,Scombridae,Ono,583,"292,721",Ono_PMUS
2014,2,Maui County,PMUS,Scombridae,Ono,175,"56,185",Ono_PMUS
2014,2,Penguin Bank,PMUS,Scombridae,Ono,87,"12,972",Ono_PMUS
2014,3,Oahu,PMUS,Scombridae,Ono,325,"48,105",Ono_PMUS
2014,4,Kauai County,PMUS,Scombridae,Ono,177,"74,367",Ono_PMUS
2015,1,Hawaii,PMUS,Scombridae,Ono,537,"275,308",Ono_PMUS
2015,2,Maui County,PMUS,Scombridae,Ono,164,"48,066",Ono_PMUS
2015,2,Penguin Bank,PMUS,Scombridae,Ono,80,"8,197",Ono_PMUS
2015,3,Oahu,PMUS,Scombridae,Ono,303,"45,066",Ono_PMUS
2015,4,Kauai County,PMUS,Scombridae,Ono,178,"58,438",Ono_PMUS
2016,1,Hawaii,PMUS,Scombridae,Ono,456,"166,182",Ono_PMUS
2016,2,Maui County,PMUS,Scombridae,Ono,133,"34,824",Ono_PMUS
2016,2,Penguin Bank,PMUS,Scombridae,Ono,62,"7,374",Ono_PMUS
2016,3,Oahu,PMUS,Scombridae,Ono,238,"22,764",Ono_PMUS
2016,4,Kauai County,PMUS,Scombridae,Ono,154,"39,628",Ono_PMUS
2012,1,Hawaii,PMUS,Istiophoridae,S.N. spearfish,118,"14,151",S.N. spearfish_PMUS
2012,2,Maui County,PMUS,Istiophoridae,S.N. spearfish,29,"2,687",S.N. spearfish_PMUS
2012,2,Penguin Bank,PMUS,Istiophoridae,S.N. spearfish,3,84,S.N. spearfish_PMUS
2012,3,Oahu,PMUS,Istiophoridae,S.N. spearfish,104,"7,043",S.N. spearfish_PMUS
2012,4,Kauai County,PMUS,Istiophoridae,S.N. spearfish,20,"1,261",S.N. spearfish_PMUS
2013,1,Hawaii,PMUS,Istiophoridae,S.N. spearfish,118,"14,093",S.N. spearfish_PMUS
2013,2,Maui County,PMUS,Istiophoridae,S.N. spearfish,21,"1,854",S.N. spearfish_PMUS
2013,2,Penguin Bank,PMUS,Istiophoridae,S.N. spearfish,8,333,S.N. spearfish_PMUS
2013,3,Oahu,PMUS,Istiophoridae,S.N. spearfish,83,"4,995",S.N. spearfish_PMUS
2013,4,Kauai County,PMUS,Istiophoridae,S.N. spearfish,27,"3,314",S.N. spearfish_PMUS
2014,1,Hawaii,PMUS,Istiophoridae,S.N. spearfish,101,"10,562",S.N. spearfish_PMUS
2014,2,Maui County,PMUS,Istiophoridae,S.N. spearfish,18,"1,680",S.N. spearfish_PMUS
2014,2,Penguin Bank,PMUS,Istiophoridae,S.N. spearfish,8,216,S.N. spearfish_PMUS
2014,3,Oahu,PMUS,Istiophoridae,S.N. spearfish,78,"5,418",S.N. spearfish_PMUS
2014,4,Kauai County,PMUS,Istiophoridae,S.N. spearfish,15,636,S.N. spearfish_PMUS
2015,1,Hawaii,PMUS,Istiophoridae,S.N. spearfish,102,"14,442",S.N. spearfish_PMUS
2015,2,Maui County,PMUS,Istiophoridae,S.N. spearfish,26,"1,482",S.N. spearfish_PMUS
2015,2,Penguin Bank,PMUS,Istiophoridae,S.N. spearfish,7,257,S.N. spearfish_PMUS
2015,3,Oahu,PMUS,Istiophoridae,S.N. spearfish,78,"7,140",S.N. spearfish_PMUS
2015,4,Kauai County,PMUS,Istiophoridae,S.N. spearfish,23,"1,540",S.N. spearfish_PMUS
2016,1,Hawaii,PMUS,Istiophoridae,S.N. spearfish,126,"21,601",S.N. spearfish_PMUS
2016,2,Maui County,PMUS,Istiophoridae,S.N. spearfish,26,"3,601",S.N. spearfish_PMUS
2016,2,Penguin Bank,PMUS,Istiophoridae,S.N. spearfish,6,212,S.N. spearfish_PMUS
2016,3,Oahu,PMUS,Istiophoridae,S.N. spearfish,100,"7,054",S.N. spearfish_PMUS
2016,4,Kauai County,PMUS,Istiophoridae,S.N. spearfish,35,"2,210",S.N. spearfish_PMUS
2012,1,Hawaii,PMUS,Istiophoridae,Sailfish,10,701,Sailfish_PMUS
2012,2,Maui County,PMUS,Istiophoridae,Sailfish,3,100,Sailfish_PMUS
2012,3,Oahu,PMUS,Istiophoridae,Sailfish,13,839,Sailfish_PMUS
2012,4,Kauai County,PMUS,Istiophoridae,Sailfish,3,197,Sailfish_PMUS
2013,1,Hawaii,PMUS,Istiophoridae,Sailfish,13,899,Sailfish_PMUS
2013,2,Maui County,PMUS,Istiophoridae,Sailfish,4,225,Sailfish_PMUS
2013,3,Oahu,PMUS,Istiophoridae,Sailfish,14,"1,054",Sailfish_PMUS
2013,4,Kauai County,PMUS,Istiophoridae,Sailfish,3,295,Sailfish_PMUS
2014,1,Hawaii,PMUS,Istiophoridae,Sailfish,17,"1,178",Sailfish_PMUS
2014,3,Oahu,PMUS,Istiophoridae,Sailfish,7,398,Sailfish_PMUS
2014,4,Kauai County,PMUS,Istiophoridae,Sailfish,6,457,Sailfish_PMUS
2015,1,Hawaii,PMUS,Istiophoridae,Sailfish,24,"2,775",Sailfish_PMUS
2015,3,Oahu,PMUS,Istiophoridae,Sailfish,16,"1,488",Sailfish_PMUS
2015,4,Kauai County,PMUS,Istiophoridae,Sailfish,6,551,Sailfish_PMUS
2016,1,Hawaii,PMUS,Istiophoridae,Sailfish,18,"1,050",Sailfish_PMUS
2016,2,Maui County,PMUS,Istiophoridae,Sailfish,4,148,Sailfish_PMUS
2016,3,Oahu,PMUS,Istiophoridae,Sailfish,11,"2,180",Sailfish_PMUS
2016,4,Kauai County,PMUS,Istiophoridae,Sailfish,8,726,Sailfish_PMUS
2012,1,Hawaii,PMUS,Istiophoridae,Striped marlin,70,"7,169",Striped marlin_PMUS
2012,2,Maui County,PMUS,Istiophoridae,Striped marlin,21,"2,862",Striped marlin_PMUS
2012,2,Penguin Bank,PMUS,Istiophoridae,Striped marlin,10,686,Striped marlin_PMUS
2012,3,Oahu,PMUS,Istiophoridae,Striped marlin,70,"10,972",Striped marlin_PMUS
2012,4,Kauai County,PMUS,Istiophoridae,Striped marlin,17,"2,771",Striped marlin_PMUS
2013,1,Hawaii,PMUS,Istiophoridae,Striped marlin,58,"6,065",Striped marlin_PMUS
2013,2,Maui County,PMUS,Istiophoridae,Striped marlin,14,"1,116",Striped marlin_PMUS
2013,3,Oahu,PMUS,Istiophoridae,Striped marlin,55,"8,492",Striped marlin_PMUS
2013,4,Kauai County,PMUS,Istiophoridae,Striped marlin,14,"2,118",Striped marlin_PMUS
2014,1,Hawaii,PMUS,Istiophoridae,Striped marlin,68,"7,485",Striped marlin_PMUS
2014,2,Maui County,PMUS,Istiophoridae,Striped marlin,26,"3,567",Striped marlin_PMUS
2014,2,Penguin Bank,PMUS,Istiophoridae,Striped marlin,7,371,Striped marlin_PMUS
2014,3,Oahu,PMUS,Istiophoridae,Striped marlin,85,"13,882",Striped marlin_PMUS
2014,4,Kauai County,PMUS,Istiophoridae,Striped marlin,14,"2,531",Striped marlin_PMUS
2015,1,Hawaii,PMUS,Istiophoridae,Striped marlin,60,"8,020",Striped marlin_PMUS
2015,2,Maui County,PMUS,Istiophoridae,Striped marlin,11,"1,283",Striped marlin_PMUS
2015,2,Penguin Bank,PMUS,Istiophoridae,Striped marlin,4,356,Striped marlin_PMUS
2015,3,Oahu,PMUS,Istiophoridae,Striped marlin,72,"10,256",Striped marlin_PMUS
2015,4,Kauai County,PMUS,Istiophoridae,Striped marlin,27,"3,454",Striped marlin_PMUS
2016,1,Hawaii,PMUS,Istiophoridae,Striped marlin,66,"7,797",Striped marlin_PMUS
2016,2,Maui County,PMUS,Istiophoridae,Striped marlin,18,"2,593",Striped marlin_PMUS
2016,2,Penguin Bank,PMUS,Istiophoridae,Striped marlin,4,354,Striped marlin_PMUS
2016,3,Oahu,PMUS,Istiophoridae,Striped marlin,68,"13,452",Striped marlin_PMUS
2016,4,Kauai County,PMUS,Istiophoridae,Striped marlin,22,"2,361",Striped marlin_PMUS
2012,1,Hawaii,PMUS,Xiphiidae,Swordfish,57,"14,196",Swordfish_PMUS
2012,4,Kauai County,PMUS,Xiphiidae,Swordfish,5,749,Swordfish_PMUS
2013,1,Hawaii,PMUS,Xiphiidae,Swordfish,44,"14,781",Swordfish_PMUS
2014,1,Hawaii,PMUS,Xiphiidae,Swordfish,62,"16,814",Swordfish_PMUS
2014,4,Kauai County,PMUS,Xiphiidae,Swordfish,7,882,Swordfish_PMUS
2015,1,Hawaii,PMUS,Xiphiidae,Swordfish,63,"11,982",Swordfish_PMUS
2015,4,Kauai County,PMUS,Xiphiidae,Swordfish,5,591,Swordfish_PMUS
2016,1,Hawaii,PMUS,Xiphiidae,Swordfish,37,"8,757",Swordfish_PMUS
2012,1,Hawaii,PMUS,Alopiidae,Thresher shark,22,"3,164",Thresher shark_PMUS
2013,1,Hawaii,PMUS,Alopiidae,Thresher shark,12,"1,345",Thresher shark_PMUS
2014,1,Hawaii,PMUS,Alopiidae,Thresher shark,12,"1,916",Thresher shark_PMUS
2015,1,Hawaii,PMUS,Alopiidae,Thresher shark,6,"1,863",Thresher shark_PMUS
2016,1,Hawaii,PMUS,Alopiidae,Thresher shark,9,591,Thresher shark_PMUS
2012,1,Hawaii,PMUS,Scombridae,Tombo,250,"562,319",Tombo_PMUS
2012,2,Maui County,PMUS,Scombridae,Tombo,3,213,Tombo_PMUS
2012,3,Oahu,PMUS,Scombridae,Tombo,3,255,Tombo_PMUS
2012,4,Kauai County,PMUS,Scombridae,Tombo,5,"1,048",Tombo_PMUS
2013,1,Hawaii,PMUS,Scombridae,Tombo,156,"104,248",Tombo_PMUS
2013,3,Oahu,PMUS,Scombridae,Tombo,4,27,Tombo_PMUS
2013,4,Kauai County,PMUS,Scombridae,Tombo,3,418,Tombo_PMUS
2014,1,Hawaii,PMUS,Scombridae,Tombo,174,"111,298",Tombo_PMUS
2014,2,Maui County,PMUS,Scombridae,Tombo,3,408,Tombo_PMUS
2014,3,Oahu,PMUS,Scombridae,Tombo,3,587,Tombo_PMUS
2014,4,Kauai County,PMUS,Scombridae,Tombo,11,"2,946",Tombo_PMUS
2015,1,Hawaii,PMUS,Scombridae,Tombo,165,"143,860",Tombo_PMUS
2016,1,Hawaii,PMUS,Scombridae,Tombo,113,"52,097",Tombo_PMUS
2016,4,Kauai County,PMUS,Scombridae,Tombo,3,177,Tombo_PMUS
2012,1,Hawaii,PMUS,Scombridae,Tuna-misc.,5,"1,293",Tuna-misc._PMUS
2012,2,Maui County,PMUS,Scombridae,Tuna-misc.,12,274,Tuna-misc._PMUS
2012,2,Penguin Bank,PMUS,Scombridae,Tuna-misc.,10,303,Tuna-misc._PMUS
2012,3,Oahu,PMUS,Scombridae,Tuna-misc.,11,338,Tuna-misc._PMUS
2013,1,Hawaii,PMUS,Scombridae,Tuna-misc.,4,168,Tuna-misc._PMUS
2013,2,Maui County,PMUS,Scombridae,Tuna-misc.,10,215,Tuna-misc._PMUS
2013,2,Penguin Bank,PMUS,Scombridae,Tuna-misc.,10,157,Tuna-misc._PMUS
2013,3,Oahu,PMUS,Scombridae,Tuna-misc.,7,98,Tuna-misc._PMUS
2014,1,Hawaii,PMUS,Scombridae,Tuna-misc.,6,103,Tuna-misc._PMUS
2014,2,Maui County,PMUS,Scombridae,Tuna-misc.,8,100,Tuna-misc._PMUS
2014,2,Penguin Bank,PMUS,Scombridae,Tuna-misc.,15,438,Tuna-misc._PMUS
2014,3,Oahu,PMUS,Scombridae,Tuna-misc.,14,786,Tuna-misc._PMUS
2015,1,Hawaii,PMUS,Scombridae,Tuna-misc.,5,253,Tuna-misc._PMUS
2015,2,Maui County,PMUS,Scombridae,Tuna-misc.,5,106,Tuna-misc._PMUS
2015,2,Penguin Bank,PMUS,Scombridae,Tuna-misc.,7,177,Tuna-misc._PMUS
2015,3,Oahu,PMUS,Scombridae,Tuna-misc.,18,625,Tuna-misc._PMUS
2016,1,Hawaii,PMUS,Scombridae,Tuna-misc.,3,115,Tuna-misc._PMUS
2016,2,Maui County,PMUS,Scombridae,Tuna-misc.,7,200,Tuna-misc._PMUS
2016,2,Penguin Bank,PMUS,Scombridae,Tuna-misc.,13,327,Tuna-misc._PMUS
2016,3,Oahu,PMUS,Scombridae,Tuna-misc.,13,359,Tuna-misc._PMUS
2012,1,Hawaii,PMUS,Exocoetidae,Walu,8,268,Walu_PMUS
2012,2,Maui County,PMUS,Exocoetidae,Walu,3,99,Walu_PMUS
2013,1,Hawaii,PMUS,Exocoetidae,Walu,9,448,Walu_PMUS
2013,2,Maui County,PMUS,Exocoetidae,Walu,3,443,Walu_PMUS
2014,1,Hawaii,PMUS,Exocoetidae,Walu,14,344,Walu_PMUS
2015,1,Hawaii,PMUS,Exocoetidae,Walu,9,236,Walu_PMUS
2015,2,Maui County,PMUS,Exocoetidae,Walu,4,141,Walu_PMUS
2016,1,Hawaii,PMUS,Exocoetidae,Walu,4,112,Walu_PMUS
2012,1,Hawaii,PMUS,Scombridae,Yellowfin tuna,572,"1,003,857",Yellowfin tuna_PMUS
2012,2,Maui County,PMUS,Scombridae,Yellowfin tuna,167,"209,498",Yellowfin tuna_PMUS
2012,2,Penguin Bank,PMUS,Scombridae,Yellowfin tuna,47,"5,717",Yellowfin tuna_PMUS
2012,3,Oahu,PMUS,Scombridae,Yellowfin tuna,405,"402,342",Yellowfin tuna_PMUS
2012,4,Kauai County,PMUS,Scombridae,Yellowfin tuna,201,"480,378",Yellowfin tuna_PMUS
2013,1,Hawaii,PMUS,Scombridae,Yellowfin tuna,548,"1,178,558",Yellowfin tuna_PMUS
2013,2,Maui County,PMUS,Scombridae,Yellowfin tuna,126,"106,959",Yellowfin tuna_PMUS
2013,2,Penguin Bank,PMUS,Scombridae,Yellowfin tuna,49,"5,198",Yellowfin tuna_PMUS
2013,3,Oahu,PMUS,Scombridae,Yellowfin tuna,371,"275,461",Yellowfin tuna_PMUS
2013,4,Kauai County,PMUS,Scombridae,Yellowfin tuna,188,"408,168",Yellowfin tuna_PMUS
2014,1,Hawaii,PMUS,Scombridae,Yellowfin tuna,573,"1,241,338",Yellowfin tuna_PMUS
2014,2,Maui County,PMUS,Scombridae,Yellowfin tuna,141,"139,654",Yellowfin tuna_PMUS
2014,2,Penguin Bank,PMUS,Scombridae,Yellowfin tuna,39,"4,130",Yellowfin tuna_PMUS
2014,3,Oahu,PMUS,Scombridae,Yellowfin tuna,345,"246,370",Yellowfin tuna_PMUS
2014,4,Kauai County,PMUS,Scombridae,Yellowfin tuna,197,"391,518",Yellowfin tuna_PMUS
2015,1,Hawaii,PMUS,Scombridae,Yellowfin tuna,535,"1,176,385",Yellowfin tuna_PMUS
2015,2,Maui County,PMUS,Scombridae,Yellowfin tuna,117,"133,641",Yellowfin tuna_PMUS
2015,2,Penguin Bank,PMUS,Scombridae,Yellowfin tuna,30,"3,850",Yellowfin tuna_PMUS
2015,3,Oahu,PMUS,Scombridae,Yellowfin tuna,329,"256,765",Yellowfin tuna_PMUS
2015,4,Kauai County,PMUS,Scombridae,Yellowfin tuna,185,"406,625",Yellowfin tuna_PMUS
2016,1,Hawaii,PMUS,Scombridae,Yellowfin tuna,467,"740,211",Yellowfin tuna_PMUS
2016,2,Maui County,PMUS,Scombridae,Yellowfin tuna,112,"134,253",Yellowfin tuna_PMUS
2016,2,Penguin Bank,PMUS,Scombridae,Yellowfin tuna,23,"2,670",Yellowfin tuna_PMUS
2016,3,Oahu,PMUS,Scombridae,Yellowfin tuna,289,"245,569",Yellowfin tuna_PMUS
2016,4,Kauai County,PMUS,Scombridae,Yellowfin tuna,171,"392,557",Yellowfin tuna_PMUS
